"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"KNA","Saint Kitts and Nevis",0.433388677009442,0.434765536602359,0.432351453157691,0.430222065809189,0.433746495657535,0.43759343057166,0.43924588922007,0.446790071397279,0.456707024702638,0.462366931926782,0.521683428829872,0.489896605253495,0.480886299559296,0.48658053358201,0.506052726126118,0.528769156013086,0.534607183296431,0.539425897671777,0.549589575547865,0.53919898957579,0.558491120738742,0.549421354310737,0.569680356795873,0.552394777145323,0.552330948030575,0.566297662352556
"LCA","Saint Lucia",0.443154803851337,0.443462400717906,0.435165190503079,0.426878566342536,0.439029712032551,0.45171819872321,0.442369735688041,0.434430511032188,0.451484941662899,0.45153216813799,0.503048637766074,0.457885338172367,0.450847985828509,0.458136869524074,0.463349314485526,0.465975425447581,0.465991044312583,0.454613016919298,0.460621832105826,0.455613285012341,0.461725800224543,0.465022899781677,0.455945515143295,0.449705429711629,0.442779710751209,0.445981459370643
"VCT","Saint Vincent and the Grenadines",0.431132397304458,0.431520448368363,0.429299401296009,0.427220523976933,0.431244868535293,0.434854864689453,0.432971783194834,0.430680212331656,0.440954646519526,0.445387118544233,0.501068239547206,0.477868186439846,0.472223988852358,0.479196471625017,0.484659901143371,0.495375170283421,0.498533144976339,0.497984131234169,0.484508368329394,0.48862447909168,0.491679749593367,0.480629141000998,0.473477318599504,0.476453688968715,0.473383507884621,0.476475038417491
"WSM","Samoa",0.363006691671923,0.363065106846901,0.358793026855882,0.354493703450733,0.360659822950771,0.361670483411605,0.362706561480248,0.363678128088831,0.36788192964536,0.363786857976119,0.36817423722687,0.387960810159838,0.388273841671207,0.384693562873872,0.375636370645598,0.392650873782029,0.404542427437187,0.407820525158397,0.414333146872618,0.429532223212014,0.430577829882089,0.426838706791936,0.434241953498337,0.431470137784469,0.432062397089175,0.428495697547221
"SMR","San Marino",0.563679595887932,0.564084031825331,0.565875366888532,0.569635835969796,0.582758919514896,0.586045747633264,0.586932559597917,0.587248348203496,0.586992853634139,0.585946970537328,0.602793445674575,0.678103769483381,0.678664166656037,0.685334829516151,0.698129341053714,0.720681331044126,0.710788386054953,0.716000473351075,0.62375301424257,0.577769797579988,0.624012399183892,0.626760901725568,0.627889958933111,0.623222449482629,0.622247032500224,0.631015375943487
"STP","Sao Tome and Principe",0.398118547736207,0.398152126791095,0.387605345222611,0.376872090329128,0.383272206689689,0.390825330838832,0.385540833201358,0.380326234584712,0.374043332200606,0.376572879033606,0.319677352241361,0.303231854213544,0.304108869227262,0.306019251087897,0.308792017957966,0.310736093724454,0.310671462546458,0.340500251004697,0.342000633762286,0.353446169108937,0.358165860775375,0.360759530859203,0.36273585953039,0.367271100092166,0.364621998227236,0.36161655065492
"SAU","Saudi Arabia",0.3015137522682,0.30222247606366,0.304208603123486,0.305647637937534,0.310465317634818,0.313435913360081,0.319082436720121,0.324958638852525,0.329052921236399,0.315794817308727,0.343105052442356,0.364315668965515,0.376619845643601,0.406128399175994,0.409514245502018,0.430944928866893,0.423291541930309,0.436505901484013,0.457337577723607,0.477051952799024,0.478944542737977,0.504325846342394,0.502668922094887,0.503507685287042,0.503440972349499,0.542993951930033
"SEN","Senegal",0.335538642546155,0.335561470147635,0.334140062208999,0.332799804608812,0.337228997455237,0.34194807007327,0.346816763924711,0.350888111974979,0.342071301777667,0.348724510094434,0.333234062127189,0.293588723571103,0.294704583846992,0.295286234855246,0.318158844889077,0.294006000110857,0.294065800948884,0.305012310199302,0.309706925141347,0.313956215555225,0.321288904661524,0.334276309253963,0.332418359559327,0.344008450223093,0.348908371061553,0.349655224311338
"SRB","Serbia",0.330367383082731,0.330367383082731,0.321071786475783,0.311776189868834,0.315146032580582,0.31851587529233,0.334861393843341,0.350028181273296,0.357840722684311,0.363884762950944,0.343581665442621,0.359002766595359,0.371377606776294,0.376029781672801,0.376327718171463,0.381002448755768,0.382239540309021,0.380410255089862,0.399959497292128,0.419462280297456,0.412893571371497,0.41731325548486,0.447365190601205,0.451209481631549,0.452015560485145,0.445012806412086
"SYC","Seychelles",0.434710155807741,0.435315892884707,0.425689907918834,0.416230742575377,0.419358620600729,0.419965744290869,0.416460704101802,0.412426881842488,0.413752634266762,0.400467527665712,0.434110853823473,0.403814298777433,0.403668914058767,0.409994190402403,0.407368317701543,0.404453916465858,0.408287070378125,0.408039574156995,0.417776442219065,0.424339957594446,0.443787104331402,0.430211192142571,0.444321968322128,0.445917587013383,0.451610151569445,0.458107227599462
"SLE","Sierra Leone",0.274061712914189,0.274065029263194,0.274749284325984,0.275435081528131,0.273848760292936,0.272320039176785,0.283743265545627,0.294858981060481,0.291539284830637,0.302601083702777,0.284020431380128,0.249560505951207,0.256834996681354,0.251728632313292,0.2705882791242,0.251828901402673,0.262014590420562,0.268710259718174,0.278916097045379,0.289364571437392,0.294985427229342,0.308109246323036,0.31971532743209,0.318728211648849,0.318699079726246,0.316063662782151
"SGP","Singapore",0.56740904644213,0.580025093154492,0.59029292497102,0.594078974214571,0.60729463366125,0.632958318798784,0.63576862069177,0.65145684874503,0.649752647226996,0.659669296109332,0.658123514874063,0.716558407411497,0.731826803442324,0.741313576252082,0.724556737484665,0.754539278780839,0.768602664869072,0.776996402603301,0.790395316731445,0.8145625785216,0.813248361218686,0.792699079687803,0.798453895690665,0.802276630242457,0.803691829300434,0.804268920793762
"SVK","Slovakia",0.426753321056635,0.422553550796642,0.42682524528547,0.428993106475044,0.430492325134293,0.434933171646389,0.441742786550198,0.453801674278207,0.459824541889265,0.465938154072113,0.480029323738984,0.504232272615589,0.517252558423647,0.516502948762981,0.514049847007713,0.508459529745899,0.50919831866501,0.502709953439345,0.507937611275641,0.51325516195224,0.502324802467856,0.503940933175186,0.501737388494439,0.508606695519864,0.50882209086911,0.513056872831698
"SVN","Slovenia",0.532291580284128,0.529789476472928,0.530209526686784,0.542487042458308,0.532721480698636,0.535434245282977,0.543146527446107,0.549415892559711,0.550540422796917,0.562198783404173,0.56880719522823,0.566423889385281,0.576043523623299,0.572039635932817,0.597108597110827,0.621061417229452,0.628602454612229,0.629296685599575,0.626153214352331,0.634052063287084,0.626238916607408,0.621163129927684,0.612530072251601,0.607070536824072,0.610123597022602,0.603749115548556
"SLB","Solomon Islands",0.455043832066049,0.455043832066049,0.44607355350951,0.437103274952971,0.397774267025372,0.358445259097772,0.349143480514599,0.339841701931426,0.336976947484962,0.368954736754203,0.368631902879531,0.371294352459817,0.362648693692982,0.365027221712372,0.366046601652853,0.355772438528399,0.361862309822845,0.358813324641993,0.37582969287432,0.386495785855032,0.411252716783934,0.4056860341822,0.414427509397189,0.410982729114724,0.412068620108256,0.41448385967728
"SOM","Somalia",0.270155074735122,0.270155074735122,0.270642727325216,0.27113037991531,0.269682494329127,0.268234608742945,0.279981995342603,0.291729381942261,0.26740340112105,0.245544424505377,0.288986470477283,0.376561822873275,0.368056197792662,0.358820848177263,0.369483381194712,0.412335344285724,0.416268935587163,0.427538438662435,0.436271802842144,0.455613349799913,0.460380997289166,0.356289314353023,0.358176261201181,0.354791799453049,0.354086905281833,0.35616184055415
"ZAF","South Africa",0.374441716368719,0.372675242359825,0.366965125145632,0.363828354076681,0.365495132748028,0.374316462765722,0.373303197003987,0.37178924480711,0.372682674712409,0.375489871923961,0.372716083861732,0.371264508778616,0.366164497864993,0.363291701707034,0.365132884783287,0.35411409545187,0.353779757195321,0.354752279066335,0.368836908568182,0.376124741676253,0.370413005594651,0.388936543436374,0.37181200846575,0.367314812206088,0.366257936535201,0.363998680425148
"ESP","Spain",0.479867041849125,0.485238743576796,0.490551004859589,0.496419865217283,0.506409694536519,0.518671798184345,0.517742201788679,0.520144003246191,0.519218874416686,0.517975703791475,0.526784259865251,0.535339917017196,0.537836208190699,0.540494244192098,0.531693247162045,0.523737781676413,0.53037071819738,0.532967334356683,0.530982785545391,0.536622280347566,0.541795741509767,0.541431089490729,0.546092491685127,0.542066138569548,0.541871682677111,0.536000249437802
"LKA","Sri Lanka",0.355603770950774,0.354025356556241,0.356132259074784,0.357085658752578,0.35429212758677,0.349207031387738,0.358480259485019,0.366828316788727,0.362259422242559,0.358406105323928,0.34005741036843,0.337434234403423,0.336793074565164,0.338277333305079,0.335993219530174,0.330631824696269,0.333620314912406,0.339023051186695,0.354022327444181,0.370458858332005,0.387672218941085,0.387917677018112,0.385706219869116,0.38697057945195,0.396717015424868,0.398112578348733
"SDN","Sudan",0.275282142696624,0.275290889158775,0.278913115675,0.282549058987417,0.284639383213756,0.286927003721397,0.292399334872847,0.297757187439784,0.28594996673991,0.296765962575048,0.259391180457518,0.243432295201078,0.242313300324538,0.241096867819261,0.250959476231059,0.241422924793559,0.242934957994953,0.238590438026215,0.245999099879164,0.247465060992265,0.246025287908262,0.26061052613201,0.263969389287715,0.268658584553771,0.266706468188291,0.263189013564703
"SUR","Suriname",0.370158402276686,0.37027237891963,0.373680366524578,0.37704995426518,0.375912636890752,0.375237858739779,0.375377569278425,0.37494812200756,0.380678325355809,0.374675026759086,0.396383128212987,0.315658890876907,0.316509137898938,0.321703253284585,0.318568866859375,0.308512005750672,0.312505740618989,0.313096609991113,0.318108655948325,0.320042277055343,0.327754469185853,0.326921562054829,0.338568465308437,0.334638930953821,0.332927796871402,0.331987401426588
"SWZ","Swaziland",0.368427359649455,0.3684572531964,0.368332684730889,0.368283447190861,0.365416306863085,0.362752027630452,0.364096495696942,0.365366478914701,0.357196208797333,0.348724111373311,0.365838158240383,0.314615953662259,0.315266611233106,0.316884879367869,0.315332136952393,0.299452581453757,0.297627188770969,0.298773995772227,0.307857192102334,0.312893161584728,0.312189665195298,0.315326299925801,0.324399671273847,0.315290673899164,0.307738490672249,0.311584815572833
"SWE","Sweden",0.621529143280271,0.624887678468328,0.630285207107961,0.634085286804172,0.645432734481898,0.650891855591464,0.658125865261362,0.668689370082104,0.673277102615659,0.676507731267184,0.682798693376017,0.724287956862804,0.727479183809507,0.727709074518166,0.726503244114114,0.744282093045212,0.750760404938784,0.749208978428723,0.748384344783963,0.753500561054762,0.756947336960315,0.74212501293199,0.738877384820827,0.731806289779607,0.730395703325847,0.722726257586917
"CHE","Switzerland",0.612257965777177,0.61345573043376,0.619713576752642,0.626296656905752,0.633629876541121,0.641037458824076,0.643964787630503,0.646960161955977,0.643835068624553,0.643474026416309,0.65498267692181,0.69760083317688,0.707286201355548,0.705824326263627,0.701426208852021,0.714263922559026,0.711130353595479,0.711986397302734,0.719303543226681,0.730336242174484,0.728068833356627,0.713717968449238,0.704532230474504,0.700036942373579,0.699510415036217,0.693764112944982
"SYR","Syrian Arab Republic",0.313880218047205,0.313149186948284,0.313808153782739,0.312691405051372,0.311431543075381,0.313128195617406,0.322622812954535,0.333797940254939,0.325898277102601,0.320931495132359,0.314631653904442,0.293679297249846,0.300588564302157,0.299523110139073,0.320095941568978,0.314504410126245,0.292478183244101,0.269108610101428,0.266935164455182,0.255863895907538,0.248753530824069,0.251256416810651,0.235286017174345,0.232526689277198,0.229776435794965,0.22701644796155
"TJK","Tajikistan",0.284374980976411,0.283439101949171,0.286673077880114,0.291309194487985,0.29517054020084,0.299777674214191,0.307395122131692,0.310358098336696,0.314676542298046,0.30684670752877,0.328234751734273,0.254431357061767,0.261465793339102,0.265416252089165,0.264116497541077,0.25092674199526,0.260941467916239,0.25519865014505,0.25761527521923,0.275420124839795,0.282321440014512,0.315364644019243,0.315508207749018,0.325608396493021,0.327726922029996,0.329314923778286
"TZA","Tanzania, United Republic of",0.328383421764123,0.328419951745263,0.329455882419155,0.330396438818764,0.328267440888371,0.326122552226457,0.326547070670125,0.327015262163595,0.323046457821607,0.326614564013931,0.31509610098823,0.302266083765169,0.301218556998863,0.301046903228012,0.30311044257553,0.289713736268181,0.293238504809041,0.295049369594715,0.294970866806022,0.297511116833755,0.298356374509036,0.309034104045739,0.30336213073148,0.299022561930548,0.301013933494359,0.301620405654246
"THA","Thailand",0.390829710832073,0.391774767461106,0.39849121077951,0.407170408449274,0.411641636181846,0.413926058072792,0.412623620390959,0.410997321484531,0.406331643934488,0.395225061752087,0.402899044816237,0.393524370187815,0.395414617077585,0.401336680926045,0.415315364766169,0.421448351195048,0.424027036872166,0.431042354968965,0.441404782626667,0.457696718897284,0.456034486556726,0.448305894218738,0.452992579760671,0.464786576594875,0.47552441001246,0.48662099368828
"TLS","Timor-Leste",0.364184179842665,0.364184179842665,0.364184179842665,0.364184179842665,0.364184179842665,0.364184179842665,0.364184179842665,0.364184179842665,0.365483531337931,0.36688848980748,0.305207053727418,0.292121309799417,0.294500304130083,0.307737366634291,0.326585919003078,0.361823838939975,0.371462584685702,0.373289848795635,0.375588440498995,0.389839865651888,0.404321332496646,0.398868334577143,0.38584595799294,0.381345703162261,0.383970160240862,0.369816205867742
"TGO","Togo",0.305934913735208,0.305952941648966,0.304543973394135,0.303125516630121,0.304885504175874,0.306678155901032,0.307674335252858,0.308719390203374,0.302068196248311,0.294869932364523,0.268880950756754,0.253617598725142,0.262113661162493,0.261840478849914,0.259783723581043,0.260079581182016,0.258800616498723,0.257946544853435,0.262761478708598,0.281486484140358,0.293865638131101,0.313886947643954,0.307855348421387,0.311507976165256,0.324501056490343,0.348885991950586
"TON","Tonga",0.340889087146284,0.341168058725264,0.336026923384188,0.331265614435649,0.334211901191544,0.339201010393148,0.333087452142269,0.329654754559254,0.324757991678737,0.343794843447396,0.334684020617307,0.350882997585868,0.356247623590058,0.364561755804312,0.368094663177873,0.39277316952767,0.398583119493466,0.399526468478195,0.405395010971166,0.413674081877668,0.409391872725004,0.411697582659937,0.413955724063608,0.417284511332563,0.412972661158647,0.410171593306513
"TTO","Trinidad and Tobago",0.407311915107448,0.401302266980228,0.40399589305838,0.402353911406337,0.396122545680173,0.390861858427289,0.389303571214352,0.388092406005836,0.386394628635538,0.388150098196829,0.408547683747335,0.326391396977606,0.332639383372907,0.33288282333323,0.331080964692495,0.340523640931883,0.34499781007905,0.343009930942294,0.350709019389262,0.360042446266281,0.365090158610857,0.353557885596382,0.354491058952299,0.34515124638694,0.339648236949402,0.340518565921696
"TUN","Tunisia",0.364770379546918,0.366292257431749,0.36907785515814,0.372337867209332,0.375821646916181,0.377685464176902,0.383846358681253,0.391188413918086,0.39578053385286,0.397689283431061,0.395686542267719,0.418797612346064,0.417627912758037,0.422054612071166,0.428802953697219,0.427663890867956,0.433054652958116,0.425159150181381,0.421958651485099,0.436378443665673,0.431689639288605,0.420173649370347,0.421776782580471,0.421819653652301,0.429461273282426,0.439754081665497
"TUR","Turkey",0.338352245994103,0.339757936624668,0.343891327286379,0.346647422022989,0.351787973020734,0.359164570523943,0.35766642615329,0.357200641517633,0.368289250765934,0.372011474016349,0.395924743416546,0.398482155606574,0.409207501138918,0.422065463648647,0.423492366782728,0.429281604453351,0.43266016862556,0.437406538785484,0.449533683416339,0.465640863980651,0.464235560880897,0.443681285204533,0.456927683374713,0.459898206094548,0.475820988266876,0.484070717444201
"TKM","Turkmenistan",0.259477968151966,0.25952693775949,0.248307716426268,0.237494262761602,0.236753861138629,0.235720210528371,0.232967397072579,0.230106730236914,0.23273677067721,0.213244322969503,0.221714969527267,0.206070692844873,0.221576090631271,0.233318970741068,0.23532539927569,0.233319737190129,0.232790280647831,0.240988131109361,0.238439435030219,0.239523639482135,0.235410186334956,0.228141823844942,0.235343988284237,0.238398621794864,0.237824604909079,0.235173717284733
"TUV","Tuvalu",0.64103151660062,0.64103151660062,0.643464152589265,0.645896788577911,0.656999717539522,0.668102646501133,0.669520838965343,0.670939031429554,0.605094400271227,0.638095602806417,0.601100877209135,0.57606228831832,0.559257410078305,0.546141038643179,0.554433733906881,0.545013663597031,0.493904375860729,0.503623747803322,0.498593098418967,0.536200058722671,0.547650334150541,0.562235720596663,0.547874333070699,0.564729425301876,0.5769612556901,0.586165716786722
"UGA","Uganda",0.306156481903762,0.306267379671046,0.307088529582983,0.307928695338062,0.300922846967554,0.296774028939084,0.295693119800708,0.294866257331757,0.297692110956605,0.30096236587937,0.287841878574939,0.274901569016638,0.279060175694027,0.280994894631893,0.276120485073212,0.266723991950533,0.272970996292526,0.261766940986414,0.259497713798034,0.265098311434208,0.268430182151497,0.295407651463212,0.300658765282673,0.295976840169601,0.289350931243943,0.287850209612222
"UKR","Ukraine",0.352358576016789,0.349704811517784,0.356978205701548,0.3611602874695,0.366970359492,0.370350997270747,0.389597099360999,0.351696507365896,0.359485745680121,0.383723431792607,0.376405244465417,0.327843709469789,0.339396930286202,0.337617323860073,0.324989544887426,0.319529765449933,0.322966493255691,0.323431837725518,0.336400337793368,0.360067748891249,0.372517833451264,0.408155791413347,0.411727265079712,0.418811626782456,0.428180051776208,0.427213910082223
"ARE","United Arab Emirates",0.402128765427284,0.40268381887555,0.404102081171394,0.405840165879814,0.411163834533254,0.417504429801563,0.432940947952671,0.446945768194605,0.43289213420992,0.433688656941299,0.444496923805845,0.48303423326842,0.490651109080007,0.492586592357367,0.487986296637498,0.514075627212818,0.527632251051353,0.536048777612609,0.561863372867156,0.58600053995576,0.586109072030264,0.571040738818287,0.578250185003934,0.579216145076783,0.581880668019222,0.584618000723111
"GBR","United Kingdom",0.612647123866916,0.614455739745088,0.619528632756996,0.625391712911594,0.630611398927809,0.63198372725131,0.630077645343077,0.633569703347774,0.629560396476846,0.626276289658193,0.622105139598412,0.668774195390371,0.668858496556428,0.666035253397277,0.656507947830322,0.682131010586686,0.679597817663119,0.683011528761287,0.690182763731845,0.715570020886677,0.722428025393676,0.706195990511584,0.700234170034388,0.69150332354065,0.694793814333035,0.683382095357435
"USA","United States",0.618311601315522,0.620159416268059,0.621255121271403,0.623467295000298,0.62932637958388,0.635964667667055,0.633839750844215,0.632390974558961,0.629041583576139,0.625219347534988,0.646713870914028,0.722022967534822,0.723122550583978,0.731244099790494,0.724114481129397,0.749127036021856,0.751055330872515,0.755575874360855,0.755450161990609,0.689981489893903,0.689907699729337,0.677668965085404,0.677439567639422,0.673702881916847,0.659394575601546,0.653280669789446
"URY","Uruguay",0.41552517136554,0.414253848486078,0.418561382225579,0.42000564901319,0.418165827506035,0.419519342000285,0.420012869785452,0.417166633502961,0.420594362659135,0.409778769332698,0.40969626204269,0.405097221978276,0.416174967414505,0.415367035602123,0.428417046545503,0.437723581124629,0.440826632711542,0.460496474152957,0.475940005128055,0.494817353462425,0.492000896622028,0.488009051391538,0.489439470208394,0.514136194839727,0.51728690094042,0.521350585399937
"UZB","Uzbekistan",0.298245342326654,0.295795793068552,0.289486057355794,0.283351372324243,0.287644564998458,0.291082571880763,0.303119288464113,0.313170538783125,0.311533204132181,0.295832348868276,0.271363389554742,0.233365974720121,0.246901414699394,0.256314663126787,0.253273052030572,0.240038276086716,0.238786531537176,0.248289058282049,0.262730016673457,0.288860204868897,0.295698505539493,0.332900151226815,0.342215431247882,0.377699199426024,0.386133770080643,0.385858175863724
"VUT","Vanuatu",0.349737738227813,0.349786053287858,0.346734226944477,0.343703780828086,0.344058595629865,0.344985683565771,0.338068378274011,0.332760903071115,0.323708210648591,0.334404444549893,0.36661861069007,0.374540758980752,0.367718630252574,0.363498161360271,0.373730074810496,0.363028874006654,0.361261415628397,0.358675829709019,0.360991050035299,0.370069650382911,0.353341307523085,0.362687025589678,0.37299720830537,0.367199652244411,0.361482848254443,0.357798268517472
"VEN","Venezuela, Bolivarian Republic o",0.295876973679144,0.295223003138003,0.295583562345107,0.295032583534846,0.293055652921807,0.290824899947628,0.284140184438943,0.271880468207204,0.2654433856325,0.2669996061635,0.270819704964132,0.244354008925808,0.241760641474413,0.247090267170879,0.237452579995881,0.222206578293999,0.224731454276065,0.223632024564308,0.219689457009158,0.21035341552452,0.206481622701308,0.217261411202503,0.208616230490886,0.195716483529095,0.196149115352756,0.190085207630194
"VNM","Viet Nam",0.346265899194757,0.347104811171621,0.346970940955969,0.346881329713295,0.346860489409742,0.345640955029223,0.342648631726097,0.339744552495773,0.341376245295273,0.340142087740536,0.357280207173017,0.36336473611008,0.369373233543014,0.367576946729331,0.367753387671328,0.3485139665975,0.355966909991257,0.356380821896741,0.365572458188362,0.374644761711552,0.380360623278988,0.401397168209758,0.403952331783909,0.408782578209848,0.418037984009485,0.42513663297744
"YEM","Yemen",0.285802959084458,0.285811105243931,0.284853106988889,0.285605764492115,0.284479723774515,0.281598747767125,0.279831206392646,0.278375767279151,0.283803336141241,0.27813662806172,0.286052487732199,0.285347045405298,0.290360545414292,0.284248559523751,0.29916242002153,0.300660769182793,0.291213878173342,0.30145102753179,0.282796665438275,0.279619020310979,0.270031647739566,0.260189848068395,0.255495295696141,0.249426853053015,0.248763367710249,0.247884481371503
"ZMB","Zambia",0.310316934349643,0.310396081466402,0.315588647039315,0.320788324768406,0.321368838477652,0.32211670034264,0.321991626528559,0.321778175780584,0.334666107643602,0.316942939453093,0.30505000363983,0.302062703658922,0.308398168200173,0.314703182634272,0.312729141235961,0.305910837212448,0.313286859125127,0.319056888525417,0.319515937461199,0.331358278580773,0.320958937906507,0.335983631455494,0.334452743060487,0.335040521839911,0.327250990528896,0.321071576240754
"ZWE","Zimbabwe",0.277940569687285,0.276726296981091,0.274640130237409,0.272556123227276,0.252370741158937,0.2321695577346,0.222269836508056,0.212362697882989,0.216012741869545,0.209665075796759,0.202458255954581,0.198619738135703,0.191894542568537,0.178419428075471,0.171370481669107,0.162079419117257,0.162416011101071,0.172578361551394,0.177625685250412,0.183764399297603,0.194759940909235,0.209921540860997,0.212440065412593,0.216578898146324,0.212982994683479,0.215652875914677
